0.2726358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.052631579	0.058823529	0	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0
0	0.40714286	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.15909091	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0.125	0.125	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.24603175	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0.11111111	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.19846614	0	0	0	0	0	0	0	0.055555556	0	0	0	0.052631579	0.058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071428571	0	0	0	0	0	0	0	0	0	0	0.071428571	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0.071428571	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0.071428571	0	0	0	0	0	0	0	0	0	0	0.058823529	0.066666667	0	0	0	0	0
0	0	0	0	0	0.46666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0
0	0	0.125	0	0	0	0.125	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0
0	0	0	0	0	0	0	0.2281746	0.125	0	0	0	0	0	0	0	0	0	0.125	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.125	0.13888889	0	0	0.125	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.2	0	0.16666667	0	0	0	0	0	0.34761905	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.125	0	0.125	0	0	0.13888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0
0	0	0	0	0.055555556	0	0	0	0	0	0	0	0.064327485	0	0	0	0.052631579	0.055555556	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0	0	0	0.055555556	0	0	0	0	0.055555556	0	0	0.055555556	0	0	0	0.055555556	0	0	0	0	0	0	0.055555556	0	0	0	0.055555556	0	0	0	0	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0.055555556	0	0	0	0	0	0	0.055555556	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0	0.055555556	0.055555556	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.32380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23096913	0	0.052631579	0.058823529	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0.1	0	0
0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0.25595238	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.052631579	0	0	0	0.052631579	0	0	0	0	0	0	0	0.052631579	0	0.052631579	0	0.052631579	0.052631579	0	0	0	0	0	0	0	0	0.052631579	0	0	0	0	0	0	0	0	0.052631579	0	0	0.052631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052631579	0	0	0	0.052631579	0	0	0	0.052631579	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0	0	0	0	0	0	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0	0	0	0	0	0	0.052631579	0.052631579	0	0	0.052631579	0	0
0.058823529	0	0	0	0.058823529	0	0	0	0	0	0	0	0.055555556	0	0.058823529	0	0.052631579	0.083935329	0	0	0	0	0	0	0	0.058823529	0.058823529	0	0	0	0	0	0	0	0	0.058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058823529	0	0	0	0.055555556	0	0	0	0.058823529	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0	0	0	0	0	0	0	0.058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058823529	0	0	0.058823529	0	0
0	0	0	0	0	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0.13888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0
0.1	0	0	0	0	0	0	0.14285714	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0.33587662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33282828	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.083333333	0	0	0	0.090909091	0	0	0	0	0	0.11111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0.098484848	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0.090909091	0	0	0	0	0.083333333	0	0	0	0.090909091	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091
0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1	0	0	0	0	0	0	0	0	0	0	0.11111111	0	0	0.1	0	0	0.058823529	0	0	0	0	0	0	0	0.21693405	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11111111	0	0.1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0.052631579	0.058823529	0	0	0	0	0	0	0	0	0.15501376	0	0	0	0	0	0	0.066666667	0	0	0	0	0.066666667	0	0	0.066666667	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0.055555556	0	0	0	0	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0.066666667	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0	0	0.058823529	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42337662	0	0	0	0	0	0	0	0	0	0.090909091	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21428571	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.125	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29123377	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0.14285714	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38333333	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0.1	0	0.16212121	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0.083333333	0	0	0	0.090909091	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0	0	0	0	0.33389311	0	0	0	0	0.066666667	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083333333	0	0	0	0	0.058823529	0	0	0	0	0	0
0	0	0	0	0.071428571	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0.32857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0
0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0.052631579	0.058823529	0	0	0	0.090909091	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0.18968126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0.090909091	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0.090909091	0	0	0	0.090909091	0	0	0	0	0	0.098484848	0	0.090909091	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0.090909091	0	0	0.083333333	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091
0	0	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0.052631579	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0	0	0	0	0.066666667	0	0	0	0	0.14717062	0	0	0.066666667	0.066666667	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0.055555556	0	0	0	0	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0.066666667	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0	0	0.058823529	0	0	0	0	0	0
0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0.090909091	0	0.3241342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21428571	0	0	0	0.16666667	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0.16666667	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0	0	0	0	0.090909091	0	0	0	0	0.066666667	0	0	0.33389311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083333333	0	0	0	0	0.058823529	0	0	0	0	0	0
0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0.21428571	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0.16666667	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0
0	0	0	0	0.071428571	0	0	0	0	0	0	0	0.055555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27420696	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0	0	0.052631579	0	0	0	0.052631579	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0.083333333	0	0	0	0	0	0.083333333	0	0	0	0	0.058823529	0.066666667	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0.090909091	0	0	0	0	0	0	0	0.090909091	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0.098484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091	0.090909091	0	0	0	0	0.083333333	0	0	0	0.090909091	0	0	0	0	0	0.090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090909091
0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0.16666667	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25595238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20833333	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.14285714	0	0.14285714	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17460317	0.11111111	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14285714	0	0	0	0	0	0	0	0	0	0
